s_m,x_m,y_m,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,elevation_m,grade
251.5,-30.527265423493656,-132.99274613607164,-3.5928571428571425,-0.014285714285714285,6,6,-33.143888174078825,-138.39212437630636,-27.910642672908487,-127.59336789583693,0,0
252,-30.976431030639674,-132.77308914339028,-3.6000000000000001,-0.014285714285714285,6,6,-33.631553690408786,-138.15363964139516,-28.321308370870558,-127.3925386453854,0,0
252.5,-31.424016214350541,-132.55022945569613,-3.6071428571428572,-0.014285714285714285,6,6,-34.117503318437727,-137.91167769475578,-28.730529110263351,-127.18878121663646,0,0
253,-31.869998138744624,-132.32417844333301,-3.6142857142857143,-0.014285714285714285,6,6,-34.601712264922732,-137.66625088133299,-29.138284012566512,-126.98210600533304,0,0
253.5,-32.314354049738839,-132.09494763946682,-3.6214285714285714,-0.014285714285714285,6,6,-35.084155825430742,-137.41737172284971,-29.544552274046939,-126.77252355608395,0,0
254,-32.75706127620964,-131.86254873949704,-3.6285714285714286,-0.014285714285714285,6,6,-35.564809385599041,-137.16505291716823,-29.949313166820243,-126.56004456182586,0,0
254.5,-33.198097231149667,-131.62699360045997,-3.6357142857142857,-0.014285714285714285,6,6,-36.043648422391065,-136.90930733764225,-30.352546039908269,-126.34467986327769,0,0
255,-33.63743941282015,-131.38829424042385,-3.6428571428571428,-0.014285714285714285,6,6,-36.520648505347594,-136.65014803246018,-30.754230320292709,-126.12644044838751,0,0
255.5,-34.075065405898961,-131.14646283787565,-3.6499999999999999,-0.014285714285714285,6,6,-36.995785297833159,-136.38758822397926,-31.154345513964763,-125.90533745177201,0,0
256,-34.510952882624245,-130.90151173109982,-3.657142857142857,-0.014285714285714285,6,6,-37.469034558277755,-136.12164130805124,-31.552871206970739,-125.68138215414841,0,0
256.5,-34.945079603933571,-130.65345341754866,-3.6642857142857141,-0.014285714285714285,6,6,-37.94037214141359,-135.85232085333854,-31.949787066453553,-125.45458598175878,0,0
257,-35.37742342059861,-130.40230055320475,-3.6714285714285713,-0.014285714285714285,6,6,-38.40977399950706,-135.5796406006223,-32.345072841690161,-125.22496050578721,0,0
257.5,-35.807962274355141,-130.14806595193531,-3.6785714285714284,-0.014285714285714285,6,6,-38.877216183585581,-135.30361446210119,-32.738708365124701,-124.99251744176942,0,0
258,-36.236674199028528,-129.89076258483826,-3.6857142857142855,-0.014285714285714285,6,6,-39.342674844659541,-135.02425652068155,-33.130673553397514,-124.75726864899498,0,0
258.5,-36.663537321654367,-129.63040357958059,-3.6928571428571426,-0.014285714285714285,6,6,-39.806126234939029,-134.74158102925892,-33.520948408369705,-124.51922612990225,0,0
259,-37.088529863594509,-129.36700221972856,-3.6999999999999997,-0.014285714285714285,6,6,-40.267546709045469,-134.455602409991,-33.909513018143549,-124.27840202946611,0,0
259.5,-37.511630141648197,-129.10057194406997,-3.7071428571428569,-0.014285714285714285,6,6,-40.726912725218043,-134.16633525356167,-34.296347558078352,-124.03480863457825,0,0
260,-37.932816569158334,-128.83112634592837,-3.714285714285714,-0.014285714285714285,6,6,-41.184200846514763,-133.87379431843652,-34.681432291801904,-123.78845837342023,0,0
260.5,-38.352067657112869,-128.55867917246971,-3.7214285714285715,-0.014285714285714285,6,6,-41.63938774200826,-133.57799453010998,-35.064747572217478,-123.53936381482944,0,0
261,-38.769362015241043,-128.28324432400092,-3.7285714285714286,-0.014285714285714285,6,6,-42.092450187975992,-133.27895098034386,-35.446273842506095,-123.28753766765799,0,0
261.5,-39.18467835310495,-128.00483585326063,-3.7357142857142858,-0.014285714285714285,6,6,-42.543365069085375,-132.97667892639726,-35.825991637124524,-123.032992780124,0,0
262,-39.597995481185599,-127.72346796470225,-3.7428571428571429,-0.014285714285714285,6,6,-42.992109379572938,-132.67119379024817,-36.20388158279826,-122.77574213915635,0,0
262.5,-40.00929231196406,-127.43915501376927,-3.75,-0.014285714285714285,6,6,-43.438660224418122,-132.36251115780664,-36.579924399509999,-122.5157988697319,0,0
263,-40.4185478609974,-127.15191150616279,-3.7571428571428571,-0.014285714285714285,6,6,-43.882994820511463,-132.05064677811961,-36.954100901483336,-122.25317623420598,0,0
263.5,-40.825741247989207,-126.86175209710156,-3.7642857142857142,-0.014285714285714285,6,6,-44.325090497816852,-131.7356165625674,-37.326391998161562,-121.98788763163572,0,0
264,-41.230851697855037,-126.56869159057406,-3.7714285714285714,-0.014285714285714285,6,6,-44.764924700528326,-131.41743658405184,-37.696778695181749,-121.71994659709628,0,0
264.5,-41.633858541782239,-126.27274493858343,-3.7785714285714285,-0.014285714285714285,6,6,-45.202474988220715,-131.0961230761763,-38.065242095343763,-121.44936680099056,0,0
265,-42.03474121828458,-125.97392724038441,-3.7857142857142856,-0.014285714285714285,6,6,-45.637719036994689,-130.77169243241735,-38.431763399574471,-121.17616204835146,0,0
265.5,-42.433479274251226,-125.67225374171313,-3.7928571428571427,-0.014285714285714285,6,6,-46.070634640615616,-130.44416120528854,-38.796323907886837,-120.90034627813772,0,0
266,-42.830052365990326,-125.36773983400919,-3.7999999999999998,-0.014285714285714285,6,6,-46.501199711646642,-130.11354610549569,-39.158905020334011,-120.62193356252268,0,0
266.5,-43.224440260266881,-125.06040105363037,-3.8071428571428569,-0.014285714285714285,6,6,-46.929392282575471,-129.77986400108441,-39.519488237958292,-120.34093810617634,0,0
267,-43.616622835335114,-124.75025308106004,-3.8142857142857141,-0.014285714285714285,6,6,-47.355190506935266,-129.44313191657946,-39.878055163734963,-120.0573742455406,0,0
267.5,-44.006580081965041,-124.43731174010706,-3.8214285714285712,-0.014285714285714285,6,6,-47.778572660419186,-129.10336703211624,-40.234587503510895,-119.77125644809789,0,0
268,-44.394292104463361,-124.12159299709852,-3.8285714285714283,-0.014285714285714285,6,6,-48.199517141988792,-128.76058668256411,-40.589067066937929,-119.48259931163292,0,0
268.5,-44.779739121688536,-123.80311296006502,-3.8357142857142854,-0.014285714285714285,6,6,-48.618002474976123,-128.41480835664203,-40.941475768400949,-119.19141756348802,0,0
269,-45.162901468060049,-123.48188787791901,-3.8428571428571425,-0.014285714285714285,6,6,-49.034007308179483,-128.06604969602634,-41.291795627940616,-118.89772605981166,0,0
269.5,-45.543759594561713,-123.15793413962555,-3.8500000000000001,-0.014285714285714285,6,6,-49.447510416952717,-127.7143284944506,-41.64000877217071,-118.60153978480051,0,0
270,-45.922294069739053,-122.83126827336639,-3.8571428571428572,-0.014285714285714285,6,6,-49.858490704288116,-127.3596626967978,-41.98609743518999,-118.30287384993498,0,0
270.5,-46.298485580690773,-122.50190694569645,-3.8642857142857143,-0.014285714285714285,6,6,-50.266927201892841,-127.00207039818471,-42.330043959488705,-118.00174349320818,0,0
271,-46.672314934054029,-122.16986696069367,-3.8714285714285714,-0.014285714285714285,6,6,-50.672799071258659,-126.64156984303884,-42.671830796849399,-117.6981640783485,0,0
271.5,-47.043763056983735,-121.8351652591016,-3.8785714285714286,-0.014285714285714285,6,6,-51.076085604725201,-126.27817942416745,-43.01144050924227,-117.39215109403575,0,0
272,-47.412810998125615,-121.49781891746503,-3.8857142857142857,-0.014285714285714285,6,6,-51.476766226536384,-125.91191768181918,-43.348855769714845,-117.08372015311087,0,0
272.5,-47.779439928583137,-121.15784514725885,-3.8928571428571428,-0.014285714285714285,6,6,-51.874820493890262,-125.54280330273818,-43.684059363276013,-116.77288699177953,0,0
273,-48.143631142878164,-120.81526129400982,-3.8999999999999999,-0.014285714285714285,6,6,-52.270228097982006,-125.17085511921066,-44.017034187774321,-116.45966746880897,0,0
273.5,-48.505366059905278,-120.47008483641166,-3.907142857142857,-0.014285714285714285,6,6,-52.662968865040014,-124.79609210810409,-44.347763254770541,-116.14407756471923,0,0
274,-48.86462622387986,-120.12233338543322,-3.9142857142857141,-0.014285714285714285,6,6,-53.053022757355279,-124.41853338989893,-44.67622969040444,-115.82613338096752,0,0
274.5,-49.221393305279598,-119.77202468342007,-3.9214285714285713,-0.014285714285714285,6,6,-53.440369874303563,-124.03819822771322,-45.002416736255633,-115.50585113912692,0,0
275,-49.57564910177981,-119.41917660318916,-3.9285714285714284,-0.014285714285714285,6,6,-53.82499045336094,-123.65510602631966,-45.32630775019868,-115.18324718005866,0,0
275.5,-49.927375539181995,-119.06380714711702,-3.9357142857142855,-0.014285714285714285,6,6,-54.206864871111883,-123.26927633115562,-45.647886207252107,-114.85833796307841,0,0
276,-50.276554672336047,-118.70593444622129,-3.9428571428571426,-0.014285714285714285,6,6,-54.585973644250565,-122.88072882732597,-45.96713570042153,-114.53114006511662,0,0
276.5,-50.623168686055827,-118.34557675923556,-3.9499999999999997,-0.014285714285714285,6,6,-54.9622974305749,-122.4894833385986,-46.284039941536754,-114.20167017987251,0,0
277,-50.967199896028063,-117.98275247167795,-3.9571428571428569,-0.014285714285714285,6,6,-55.335817029973327,-122.09555982639321,-46.598582762082799,-113.8699451169627,0,0
277.5,-51.308630749714631,-117.61748009491303,-3.964285714285714,-0.014285714285714285,6,6,-55.706513385404456,-121.69897838876273,-46.910748114024805,-113.53598180106334,0,0
278,-51.647443827248075,-117.2497782652073,-3.9714285714285711,-0.014285714285714285,6,6,-56.074367583869339,-121.29975925936792,-47.220520070626812,-113.19979727104668,0,0
278.5,-51.98362184232041,-116.87966574277839,-3.9785714285714286,-0.014285714285714285,6,6,-56.439360857376442,-120.89792280644511,-47.527882827264378,-112.86140867911166,0,0
279,-52.317147643064978,-116.50716141083801,-3.9857142857142858,-0.014285714285714285,6,6,-56.801474583899122,-120.49348953176698,-47.832820702230833,-112.52083328990904,0,0
279.5,-52.648004212931653,-116.13228427462845,-3.9928571428571429,-0.014285714285714285,6,6,-57.160690288325796,-120.0864800695966,-48.13531813753751,-112.17808847966029,0,0
280,-52.976174671554986,-115.75505346045283,-4,-0.014285714285714285,6,6,-57.516989643402553,-119.6769151856345,-48.435359699707419,-111.83319173527116,0,0
280.5,-53.301642275615386,-115.37548821469947,-4.0071428571428571,-0.014285714285714285,6,6,-57.870354470668133,-119.26481577595943,-48.732930080562639,-111.48616065343951,0,0
281,-53.624390419693484,-114.99360790285978,-4.0142857142857142,-0.014285714285714285,6,6,-58.220766741381496,-118.85020286596205,-49.028014098005471,-111.13701293975751,0,0
281.5,-53.944402637117236,-114.6094320085403,-4.0214285714285714,-0.014285714285714285,6,6,-58.568208577441567,-118.43309760927232,-49.320596696792904,-110.78576640780827,0,0
282,-54.261662600802097,-114.22298013246863,-4.0285714285714285,-0.014285714285714285,6,6,-58.91266225229942,-118.01352128668023,-49.610662949304775,-110.43243897825704,0,0
282.5,-54.57615412408407,-113.8342719914934,-4.0357142857142856,-0.014285714285714285,6,6,-59.254110191862708,-117.59149530504997,-49.898198056305432,-110.07704867793682,0,0
283,-54.887861161545466,-113.44332741757827,-4.0428571428571427,-0.014285714285714285,6,6,-59.592534975392219,-117.16704119622784,-50.183187347698713,-109.71961363892871,0,0
283.5,-55.196767809833652,-113.0501663567902,-4.0499999999999998,-0.014285714285714285,6,6,-59.927919336390822,-116.74018061594364,-50.465616283276482,-109.36015209763676,0,0
284,-55.502858308472334,-112.65480886828172,-4.0571428571428569,-0.014285714285714285,6,6,-60.260246163484247,-116.31093534270586,-50.74547045346042,-108.99868239385758,0,0
284.5,-55.806117040665754,-112.25727512326743,-4.0642857142857141,-0.014285714285714285,6,6,-60.589498501294244,-115.87932727669036,-51.022735580037264,-108.63522296984451,0,0
285,-56.106528534095375,-111.85758540399506,-4.0714285714285712,-0.014285714285714285,6,6,-60.915659551303548,-115.44537843862321,-51.297397516887202,-108.26979236936691,0,0
285.5,-56.404077461709385,-111.45576010271056,-4.0785714285714283,-0.014285714285714285,6,6,-61.238712672713049,-115.00911096865717,-51.56944225070572,-107.90240923676394,0,0
286,-56.698748642504569,-111.0518197206176,-4.0857142857142854,-0.014285714285714285,6,6,-61.558641383290677,-114.57054712524197,-51.83885590171846,-107.53309231599323,0,0
286.5,-56.990527042300933,-110.64578486683173,-4.0928571428571425,-0.014285714285714285,6,6,-61.875429360212443,-114.12970928398873,-52.105624724389422,-107.16186044967473,0,0
287,-57.279397774508723,-110.23767625732884,-4.0999999999999996,-0.014285714285714285,6,6,-62.189060440895183,-113.68661993652846,-52.369735108122264,-106.78873257812923,0,0
287.5,-57.565346100887936,-109.82751471388826,-4.1071428571428568,-0.014285714285714285,6,6,-62.499518623821189,-113.24130168936441,-52.631173577954684,-106.41372773841212,0,0
288,-57.848357432300283,-109.41532116303037,-4.1142857142857139,-0.014285714285714285,6,6,-62.806788069354596,-112.79377726271869,-52.88992679524597,-106.03686506334205,0,0
288.5,-58.128417329453505,-109.00111663494893,-4.121428571428571,-0.014285714285714285,6,6,-63.110853100549519,-112.34406948937313,-53.145981558357491,-105.65816378052473,0,0
289,-58.405511503638088,-108.5849222624382,-4.1285714285714281,-0.014285714285714285,6,6,-63.411698203949925,-111.89220131350433,-53.399324803326252,-105.27764321137207,0,0
289.5,-58.679625817456284,-108.16675927981466,-4.1357142857142852,-0.014285714285714285,6,6,-63.709308030381109,-111.43819578951306,-53.649943604531458,-104.89532277011625,0,0
290,-58.950746285543367,-107.74664902183363,-4.1428571428571423,-0.014285714285714285,6,6,-64.003667395732805,-110.98207608084795,-53.897825175353937,-104.51122196281932,0,0
290.5,-59.21885907528123,-107.32461292260086,-4.1499999999999995,-0.014285714285714285,6,6,-64.294761281733912,-110.52386545882379,-54.142956868828556,-104.12536038637793,0,0
291,-59.483950507504026,-106.9006725144788,-4.1571428571428566,-0.014285714285714285,6,6,-64.582574836718663,-110.06358730143413,-54.385326178289397,-103.73775772752347,0,0
291.5,-59.746007057196259,-106.47484942698811,-4.1642857142857146,-0.014285714285714285,6,6,-64.867093376384503,-109.60126509215853,-54.624920738008008,-103.3484337618177,0,0
292,-60.005015354182561,-106.04716538570425,-4.1714285714285717,-0.014285714285714285,6,6,-65.148302384541068,-109.13692241876461,-54.861728323824053,-102.95740835264388,0,0
292.5,-60.260962183810129,-105.61764221114876,-4.1785714285714288,-0.014285714285714285,6,6,-65.426187513850991,-108.67058297210437,-55.09573685376926,-102.56470145019316,0,0
293,-60.513834487622766,-105.18630181767614,-4.1857142857142859,-0.014285714285714285,6,6,-65.700734586561865,-108.20227054490552,-55.326934388683675,-102.17033309044676,0,0
293.5,-60.763619364027171,-104.75316621235572,-4.1928571428571431,-0.014285714285714285,6,6,-65.971929595229497,-107.73200903055763,-55.555309132824846,-101.77432339415381,0,0
294,-61.010304068951179,-104.31825749384896,-4.2000000000000002,-0.014285714285714285,6,6,-66.239758703432713,-107.25982242189316,-55.780849434469651,-101.37669256580476,0,0
294.5,-61.253876016493962,-103.88159785128184,-4.2071428571428573,-0.014285714285714285,6,6,-66.504208246479152,-106.78573480996315,-56.003543786508764,-100.97746089260053,0,0
295,-61.494322779568186,-103.44320956311283,-4.2142857142857144,-0.014285714285714285,6,6,-66.765264732102608,-106.30977038280821,-56.223380827033772,-100.57664874341745,0,0
295.5,-61.731632090534028,-103.00311499599621,-4.2214285714285715,-0.014285714285714285,6,6,-67.022914841151234,-105.83195342422447,-56.440349339916828,-100.17427656776796,0,0
296,-61.96579184182503,-102.561336603641,-4.2285714285714286,-0.014285714285714285,6,6,-67.277145428267175,-105.35230831252451,-56.654438255382885,-99.770364894757478,0,0
296.5,-62.196790086565933,-102.11789692566521,-4.2357142857142858,-0.014285714285714285,6,6,-67.527943522557294,-104.87085951929365,-56.865636650574565,-99.364934332036768,0,0
297,-62.424615039182086,-101.67281858644604,-4.2428571428571429,-0.014285714285714285,6,6,-67.775296328254839,-104.38763160814142,-57.073933750109333,-98.958005564750664,0,0
297.5,-62.649255076000848,-101.2261242939655,-4.25,-0.014285714285714285,6,6,-68.019191225372353,-103.90264923344826,-57.279318926629344,-98.549599354482737,0,0
298,-62.870698735844577,-100.77783683865178,-4.2571428571428571,-0.014285714285714285,6,6,-68.259615770345548,-103.41593713910764,-57.481781701343614,-98.139736538195919,0,0
298.5,-63.088934720615413,-100.32797909221659,-4.2642857142857142,-0.014285714285714285,6,6,-68.496557696668162,-102.92752015726373,-57.681311744562663,-97.72843802716946,0,0
299,-63.30395189587167,-99.876574006488198,-4.2714285714285714,-0.014285714285714285,6,6,-68.73000491551781,-102.43742320704433,-57.87789887622553,-97.315724805932064,0,0
299.5,-63.515739291395931,-99.423644612240409,-4.2785714285714285,-0.014285714285714285,6,6,-68.959945516372727,-101.94567129328959,-58.071533066419136,-96.901617931191225,0,0
300,-63.724286101754799,-98.969214018017496,-4.2857142857142856,-0.014285714285714285,6,6,-69.186367767619501,-101.45228950527614,-58.262204435890105,-96.486138530758851,0,0
